"sku","name","weight","manufacturer","shoes_size","shoe_type","color","category_ids","status","price","qty","visibility","tax_class_id","description","short_description","thumbnail","small_image","image","attribute_set","websites","store","type","is_in_stock","special_price","special_from_date","special_to_date"
"S53GIAY1400311012R1028","701-10",0,"Girlie",38,"Giày cao gót","Đen","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350611014VN.jpg","/H/giay/13506122302.jpg","/H/giay/13506122302.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1029","701-10",0,"Girlie",39,"Giày cao gót","Đen","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350611014VN.jpg","/H/giay/13506122302.jpg","/H/giay/13506122302.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1030","701-72",0,"Girlie",34,"Giày cao gót","Đen nhớt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612407VN.JPG","/H/giay/13506124962.jpg","/H/giay/13506124962.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1031","701-72",0,"Girlie",35,"Giày cao gót","Đen nhớt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612407VN.JPG","/H/giay/13506124962.jpg","/H/giay/13506124962.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1032","701-72",0,"Girlie",36,"Giày cao gót","Đen nhớt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612407VN.JPG","/H/giay/13506124962.jpg","/H/giay/13506124962.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1033","701-72",0,"Girlie",37,"Giày cao gót","Đen nhớt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612407VN.JPG","/H/giay/13506124962.jpg","/H/giay/13506124962.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1034","701-72",0,"Girlie",38,"Giày cao gót","Đen nhớt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612407VN.JPG","/H/giay/13506124962.jpg","/H/giay/13506124962.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1035","701-72",0,"Girlie",39,"Giày cao gót","Đen nhớt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612407VN.JPG","/H/giay/13506124962.jpg","/H/giay/13506124962.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1036","701-72",0,"Girlie",34,"Giày cao gót","Đen","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612680VN.jpg","/H/giay/13506127702.jpg","/H/giay/13506127702.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1037","701-72",0,"Girlie",35,"Giày cao gót","Đen","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612680VN.jpg","/H/giay/13506127702.jpg","/H/giay/13506127702.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1038","701-72",0,"Girlie",36,"Giày cao gót","Đen","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612680VN.jpg","/H/giay/13506127702.jpg","/H/giay/13506127702.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1039","701-72",0,"Girlie",37,"Giày cao gót","Đen","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612680VN.jpg","/H/giay/13506127702.jpg","/H/giay/13506127702.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1040","701-72",0,"Girlie",38,"Giày cao gót","Đen","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612680VN.jpg","/H/giay/13506127702.jpg","/H/giay/13506127702.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1041","701-72",0,"Girlie",39,"Giày cao gót","Đen","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Đôi giày được thiết kế với những hàng lỗ nhỏ uốn cong theo đường nét của giày giúp cho đôi chân của bạn thêm phần thon ngọn và quyến rũ, phù hợp cho công sở hay dạo phố.","none","/H/giay/1350612680VN.jpg","/H/giay/13506127702.jpg","/H/giay/13506127702.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1042","6838-38",0,"Girlie",34,"Giày cao gót","Đen","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350618277VN.jpg","/H/giay/13506183132.jpg","/H/giay/13506183132.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1043","6838-38",0,"Girlie",35,"Giày cao gót","Đen","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350618277VN.jpg","/H/giay/13506183132.jpg","/H/giay/13506183132.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1044","6838-38",0,"Girlie",36,"Giày cao gót","Đen","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350618277VN.jpg","/H/giay/13506183132.jpg","/H/giay/13506183132.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1045","6838-38",0,"Girlie",37,"Giày cao gót","Đen","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350618277VN.jpg","/H/giay/13506183132.jpg","/H/giay/13506183132.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1046","6838-38",0,"Girlie",38,"Giày cao gót","Đen","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350618277VN.jpg","/H/giay/13506183132.jpg","/H/giay/13506183132.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1047","6838-38",0,"Girlie",39,"Giày cao gót","Đen","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350618277VN.jpg","/H/giay/13506183132.jpg","/H/giay/13506183132.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1048","6838-38",0,"Girlie",34,"Giày cao gót","Xanh nhớt","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350617920VN.jpg","/H/giay/13506180322.jpg","/H/giay/13506180322.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1049","6838-38",0,"Girlie",35,"Giày cao gót","Xanh nhớt","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350617920VN.jpg","/H/giay/13506180322.jpg","/H/giay/13506180322.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1050","6838-38",0,"Girlie",36,"Giày cao gót","Xanh nhớt","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350617920VN.jpg","/H/giay/13506180322.jpg","/H/giay/13506180322.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1051","6838-38",0,"Girlie",37,"Giày cao gót","Xanh nhớt","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350617920VN.jpg","/H/giay/13506180322.jpg","/H/giay/13506180322.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1052","6838-38",0,"Girlie",38,"Giày cao gót","Xanh nhớt","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350617920VN.jpg","/H/giay/13506180322.jpg","/H/giay/13506180322.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1053","6838-38",0,"Girlie",39,"Giày cao gót","Xanh nhớt","3,36,80","Hiệu lực",477000,10,"Catalog, Search","None","Với viền kim loại ấn tượng ở phần mũi giày mang đến một cách vừa cổ điển nhưng không kém phần năng động cho người, giúp các bạn nữ tôn lên nét cổ điển đầy cá tính của mình.","none","/H/giay/1350617920VN.jpg","/H/giay/13506180322.jpg","/H/giay/13506180322.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1054","7036-3",0,"Girlie",34,"Sandal","Xanh lá chuối","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922536VN.JPG","/H/giay/13499225762.JPG","/H/giay/13499225762.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1055","7036-3",0,"Girlie",35,"Sandal","Xanh lá chuối","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922536VN.JPG","/H/giay/13499225762.JPG","/H/giay/13499225762.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1056","7036-3",0,"Girlie",36,"Sandal","Xanh lá chuối","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922536VN.JPG","/H/giay/13499225762.JPG","/H/giay/13499225762.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1057","7036-3",0,"Girlie",37,"Sandal","Xanh lá chuối","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922536VN.JPG","/H/giay/13499225762.JPG","/H/giay/13499225762.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1058","7036-3",0,"Girlie",38,"Sandal","Xanh lá chuối","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922536VN.JPG","/H/giay/13499225762.JPG","/H/giay/13499225762.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1059","7036-3",0,"Girlie",39,"Sandal","Xanh lá chuối","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922536VN.JPG","/H/giay/13499225762.JPG","/H/giay/13499225762.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1060","7036-3",0,"Girlie",34,"Sandal","Cam đỏ","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922836VN.JPG","/H/giay/13499230892.JPG","/H/giay/13499230892.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1061","7036-3",0,"Girlie",35,"Sandal","Cam đỏ","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922836VN.JPG","/H/giay/13499230892.JPG","/H/giay/13499230892.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1062","7036-3",0,"Girlie",36,"Sandal","Cam đỏ","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922836VN.JPG","/H/giay/13499230892.JPG","/H/giay/13499230892.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1063","7036-3",0,"Girlie",37,"Sandal","Cam đỏ","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922836VN.JPG","/H/giay/13499230892.JPG","/H/giay/13499230892.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1064","7036-3",0,"Girlie",38,"Sandal","Cam đỏ","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922836VN.JPG","/H/giay/13499230892.JPG","/H/giay/13499230892.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1065","7036-3",0,"Girlie",39,"Sandal","Cam đỏ","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Với những điểm nhấn màu sắc trên đôi giày sẽ làm cho người mang thêm phần xinh tươi, không quá cầu kì, không quá sặc sỡ, mang đến cho bạn một vẻ đẹp nhẹ nhàng.","none","/H/giay/1349922836VN.JPG","/H/giay/13499230892.JPG","/H/giay/13499230892.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1066","DH5036-3",0,"Girlie",34,"Sandal","Xanh ngọc nhạt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924716VN.JPG","/H/giay/13499247502.JPG","/H/giay/13499247502.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1067","DH5036-3",0,"Girlie",35,"Sandal","Xanh ngọc nhạt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924716VN.JPG","/H/giay/13499247502.JPG","/H/giay/13499247502.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1068","DH5036-3",0,"Girlie",36,"Sandal","Xanh ngọc nhạt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924716VN.JPG","/H/giay/13499247502.JPG","/H/giay/13499247502.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1069","DH5036-3",0,"Girlie",37,"Sandal","Xanh ngọc nhạt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924716VN.JPG","/H/giay/13499247502.JPG","/H/giay/13499247502.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1070","DH5036-3",0,"Girlie",38,"Sandal","Xanh ngọc nhạt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924716VN.JPG","/H/giay/13499247502.JPG","/H/giay/13499247502.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1071","DH5036-3",0,"Girlie",39,"Sandal","Xanh ngọc nhạt","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924716VN.JPG","/H/giay/13499247502.JPG","/H/giay/13499247502.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1072","DH5036-3 Best",0,"Girlie",34,"Sandal","Cam sáng","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924393VN.JPG","/H/giay/13499244852.JPG","/H/giay/13499244852.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1073","DH5036-3 Best",0,"Girlie",35,"Sandal","Cam sáng","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924393VN.JPG","/H/giay/13499244852.JPG","/H/giay/13499244852.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1074","DH5036-3 Best",0,"Girlie",36,"Sandal","Cam sáng","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924393VN.JPG","/H/giay/13499244852.JPG","/H/giay/13499244852.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1075","DH5036-3 Best",0,"Girlie",37,"Sandal","Cam sáng","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924393VN.JPG","/H/giay/13499244852.JPG","/H/giay/13499244852.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1076","DH5036-3 Best",0,"Girlie",38,"Sandal","Cam sáng","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924393VN.JPG","/H/giay/13499244852.JPG","/H/giay/13499244852.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1077","DH5036-3 Best",0,"Girlie",39,"Sandal","Cam sáng","3,36,80","Hiệu lực",447000,10,"Catalog, Search","None","Nếu bạn là một bạn gái đầy nữ tính thì đôi giày này sẽ giúp bạn có được sự tự tin và rạng ngời trong bất cứ hoạt động nào mà bạn tham gia. ","none","/H/giay/1349924393VN.JPG","/H/giay/13499244852.JPG","/H/giay/13499244852.JPG","Giay","base","admin","simple",1,,,
