sku,name,_store,_product_websites,_attribute_set,_type,description,color,manufacturer,material_handbag,material_shoes,price,qty,status,shirt_size,shoes_size,short_description,image,small_image,thumbnail,tax_class_id,clothing_size,weight,material,category_ids,visibility,is_in_stock,dimension,skirt_type,gender,shoe_type,root_category,country_of_manufacture,dress_type,gallery,instruction,in_depth,media_gallery,model,size_handbag,small_image_label
S38AO0105311012R1008,Áo khoác da AKD-35,admin,base,Ao,simple,"Kiểu dáng ôm, có 4 túi, tay có dây kéo, thiết kế nhẹ nhàng, đơn giản.
Áo thiết kế không dày lắm, đơn giản, phù hợp với mặc hàng ngày đi dạo phố.",Đen,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_003_1.jpg,/kenfashion/vt_006_003_1.jpg,/kenfashion/vt_006_003_2.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1009,Áo khoác da S-16,admin,base,Ao,simple,"Kiểu dáng cơ bản, đơn giản, thân áo phối nỉ độc đáo tạo vẻ năng động.
Phù hợp với các buổi dạo phố, đi chơi, tạo sự thoải mái trong hoạt động.",Đen,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_004_5.jpg,/kenfashion/vt_006_004_3.jpg,/kenfashion/vt_006_004_1.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1010,Áo khoác da S-16,admin,base,Ao,simple,"Kiểu dáng cơ bản, đơn giản, thân áo phối nỉ độc đáo tạo vẻ năng động.
Phù hợp với các buổi dạo phố, đi chơi, tạo sự thoải mái trong hoạt động.",Đen,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_004_5.jpg,/kenfashion/vt_006_004_3.jpg,/kenfashion/vt_006_004_1.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1011,Áo khoác da S-16,admin,base,Ao,simple,"Kiểu dáng cơ bản, đơn giản, thân áo phối nỉ độc đáo tạo vẻ năng động.
Phù hợp với các buổi dạo phố, đi chơi, tạo sự thoải mái trong hoạt động.",Đen,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_004_5.jpg,/kenfashion/vt_006_004_3.jpg,/kenfashion/vt_006_004_1.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1012,Áo khoác da S-16,admin,base,Ao,simple,"Kiểu dáng cơ bản, đơn giản, thân áo phối nỉ độc đáo tạo vẻ năng động.
Phù hợp với các buổi dạo phố, đi chơi, tạo sự thoải mái trong hoạt động.",Xám,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_004_4.jpg,/kenfashion/vt_006_004_2.jpg,/kenfashion/vt_006_004_1.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1013,Áo khoác da S-16,admin,base,Ao,simple,"Kiểu dáng cơ bản, đơn giản, thân áo phối nỉ độc đáo tạo vẻ năng động.
Phù hợp với các buổi dạo phố, đi chơi, tạo sự thoải mái trong hoạt động.",Xám,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_004_4.jpg,/kenfashion/vt_006_004_2.jpg,/kenfashion/vt_006_004_1.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1014,Áo khoác da S-16,admin,base,Ao,simple,"Kiểu dáng cơ bản, đơn giản, thân áo phối nỉ độc đáo tạo vẻ năng động.
Phù hợp với các buổi dạo phố, đi chơi, tạo sự thoải mái trong hoạt động.",Xám,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_004_4.jpg,/kenfashion/vt_006_004_2.jpg,/kenfashion/vt_006_004_1.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1015,Áo khoác da AKD-33,admin,base,Ao,simple,"Áo khoác túi hộp, có hàng nút ngay dây kéo, form áo đứng.
Phù hợp với các bạn nam hơi mỏng người, tạo dáng cứng cáp, năng động hơn.",Đen,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_005__3.jpg,/kenfashion/vt_006_005__3.jpg,/kenfashion/vt_006_005__3.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1016,Áo khoác da AKD-33,admin,base,Ao,simple,"Áo khoác túi hộp, có hàng nút ngay dây kéo, form áo đứng.
Phù hợp với các bạn nam hơi mỏng người, tạo dáng cứng cáp, năng động hơn.",Đen,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_005__3.jpg,/kenfashion/vt_006_005__3.jpg,/kenfashion/vt_006_005__3.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1017,Áo khoác da AKD-33,admin,base,Ao,simple,"Áo khoác túi hộp, có hàng nút ngay dây kéo, form áo đứng.
Phù hợp với các bạn nam hơi mỏng người, tạo dáng cứng cáp, năng động hơn.",Đen,Kenfashion,,,450000,99,1,,,None,/kenfashion/vt_006_005__3.jpg,/kenfashion/vt_006_005_2.jpg,/kenfashion/vt_006_005__3.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1018,Áo khoác da AKD-27,admin,base,Ao,simple,"Áo khoác da lộn, màu nâu da bò độc đáo, kiểu dáng cơ bản, đơn giản.
Kiểu dáng đứng đắng, tạo phong cách mạnh mẽ nhưng không kém phần sang trọng.",Nâu da bò,Kenfashion,,,420000,99,1,,,None,/kenfashion/vt_006_006_2.jpg,/kenfashion/vt_006_006_1.jpg,/kenfashion/vt_006_006_3.jpg,0,M,0,Da lộn,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1019,Áo khoác da AKD-27,admin,base,Ao,simple,"Áo khoác da lộn, màu nâu da bò độc đáo, kiểu dáng cơ bản, đơn giản.
Kiểu dáng đứng đắng, tạo phong cách mạnh mẽ nhưng không kém phần sang trọng.",Nâu da bò,Kenfashion,,,420000,99,1,,,None,/kenfashion/vt_006_006_2.jpg,/kenfashion/vt_006_006_1.jpg,/kenfashion/vt_006_006_3.jpg,0,L,0,Da lộn,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1020,Áo khoác da AKD-27,admin,base,Ao,simple,"Áo khoác da lộn, màu nâu da bò độc đáo, kiểu dáng cơ bản, đơn giản.
Kiểu dáng đứng đắng, tạo phong cách mạnh mẽ nhưng không kém phần sang trọng.",Nâu da bò,Kenfashion,,,420000,99,1,,,None,/kenfashion/vt_006_006_2.jpg,/kenfashion/vt_006_006_1.jpg,/kenfashion/vt_006_006_3.jpg,0,XL,0,Da lộn,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1021,Áo khoác da AKD-27,admin,base,Ao,simple,"Áo khoác da lộn, màu nâu da bò độc đáo, kiểu dáng cơ bản, đơn giản.
Kiểu dáng đứng đắng, tạo phong cách mạnh mẽ nhưng không kém phần sang trọng.",Nâu da bò,Kenfashion,,,420000,99,1,,,None,/kenfashion/vt_006_006_2.jpg,/kenfashion/vt_006_006_1.jpg,/kenfashion/vt_006_006_3.jpg,0,XXL,0,Da lộn,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1022,Áo khoác da AKD-21,admin,base,Ao,simple,"Kiểu dáng mô tô mạnh mẽ, cá tính.
Phù hợp với các bạn nam ưu thích sự mạnh mẽ, bụi bặm.",Đen,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_007_1.jpg,/kenfashion/vt_006_007_3.jpg,/kenfashion/vt_006_007_4.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1023,Áo khoác da AKD-21,admin,base,Ao,simple,"Kiểu dáng mô tô mạnh mẽ, cá tính.
Phù hợp với các bạn nam ưu thích sự mạnh mẽ, bụi bặm.",Đen,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_007_1.jpg,/kenfashion/vt_006_007_3.jpg,/kenfashion/vt_006_007_4.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1024,Áo khoác da AKD-21,admin,base,Ao,simple,"Kiểu dáng mô tô mạnh mẽ, cá tính.
Phù hợp với các bạn nam ưu thích sự mạnh mẽ, bụi bặm.",Đen,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_007_1.jpg,/kenfashion/vt_006_007_3.jpg,/kenfashion/vt_006_007_4.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1025,Áo khoác da S-08,admin,base,Ao,simple,"Kiểu dáng thể thao năng động, co nón phía sau.
Phù hợp với thời tiết se lạnh, phối hợp với những chiếc áo thun trắng trơn, tạo nên phong cách đơn giản, trẻ trung nhưng cũng không kém phần sành điệu.",Đen,Kenfashion,,,580000,99,1,,,None,/kenfashion/vt_006_008_1.jpg,/kenfashion/vt_006_008_1.jpg,/kenfashion/vt_006_008_2.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1026,Áo khoác da S-08,admin,base,Ao,simple,"Kiểu dáng thể thao năng động, co nón phía sau.
Phù hợp với thời tiết se lạnh, phối hợp với những chiếc áo thun trắng trơn, tạo nên phong cách đơn giản, trẻ trung nhưng cũng không kém phần sành điệu.",Đen,Kenfashion,,,580000,99,1,,,None,/kenfashion/vt_006_008_1.jpg,/kenfashion/vt_006_008_1.jpg,/kenfashion/vt_006_008_2.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1027,Áo khoác da S-08,admin,base,Ao,simple,"Kiểu dáng thể thao năng động, co nón phía sau.
Phù hợp với thời tiết se lạnh, phối hợp với những chiếc áo thun trắng trơn, tạo nên phong cách đơn giản, trẻ trung nhưng cũng không kém phần sành điệu.",Đen,Kenfashion,,,580000,99,1,,,None,/kenfashion/vt_006_008_1.jpg,/kenfashion/vt_006_008_1.jpg,/kenfashion/vt_006_008_2.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1028,Áo khoác da AKD-15,admin,base,Ao,simple,"Kiểu dáng giả vest, cổ cao, có cầu vai thể hiện phong cách rất nổi bật và cá tính.
Phù hợp với các bạn theo phong cách thích sự nổi trội và cá tính trong các buổi party vào thời điểm tiết trời se lạnh.",Đen,Kenfashion,,,480000,99,1,,,None,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_2.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1029,Áo khoác da AKD-15,admin,base,Ao,simple,"Kiểu dáng giả vest, cổ cao, có cầu vai thể hiện phong cách rất nổi bật và cá tính.
Phù hợp với các bạn theo phong cách thích sự nổi trội và cá tính trong các buổi party vào thời điểm tiết trời se lạnh.",Đen,Kenfashion,,,480000,99,1,,,None,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_2.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1030,Áo khoác da AKD-15,admin,base,Ao,simple,"Kiểu dáng giả vest, cổ cao, có cầu vai thể hiện phong cách rất nổi bật và cá tính.
Phù hợp với các bạn theo phong cách thích sự nổi trội và cá tính trong các buổi party vào thời điểm tiết trời se lạnh.",Đen,Kenfashion,,,480000,99,1,,,None,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_2.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1031,Áo khoác da AKD-15,admin,base,Ao,simple,"Kiểu dáng giả vest, cổ cao, có cầu vai thể hiện phong cách rất nổi bật và cá tính.
Phù hợp với các bạn theo phong cách thích sự nổi trội và cá tính trong các buổi party vào thời điểm tiết trời se lạnh.",Đen,Kenfashion,,,480000,99,1,,,None,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_1.jpg,/kenfashion/vt_006_009_2.jpg,0,XXL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1032,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Đen,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1033,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Đen,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1034,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Đen,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1035,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Đen,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,XXL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1036,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Nâu đậm,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,M,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1037,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Nâu đậm,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,L,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1038,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Nâu đậm,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,XL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1039,Áo khoác da AKD-14,admin,base,Ao,simple,"Kiểu dáng body, đơn giản có nón, tạo vẻ năng động, linh hoạt.
Phong cách cho các bạn ưa thích sự năng động.",Nâu đậm,Kenfashion,,,520000,99,1,,,None,/kenfashion/vt_006_010_1.jpg,/kenfashion/vt_006_010_2.jpg,/kenfashion/vt_006_010_3.jpg,0,XXL,0,Simili,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1040,Áo vest AV-36,admin,base,Ao,simple,"Kiểu dáng vest cách tân, form body, kẻ sọc trẻ trung.
Phù hợp khi phối hợp chung với áo thun đơn giản, tạo cho bạn phong cách trẻ trung, nổi bật, phù hợp cho các bạn nam ưa thích sự sành điệu và phá cách trong các buổi party cùng bạn bè.",Như hình,Kenfashion,,,500000,99,1,,,None,/kenfashion/vt_006_011_1.jpg,/kenfashion/vt_006_011_1.jpg,/kenfashion/vt_006_011_2.jpg,0,M,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1041,Áo vest AV-36,admin,base,Ao,simple,"Kiểu dáng vest cách tân, form body, kẻ sọc trẻ trung.
Phù hợp khi phối hợp chung với áo thun đơn giản, tạo cho bạn phong cách trẻ trung, nổi bật, phù hợp cho các bạn nam ưa thích sự sành điệu và phá cách trong các buổi party cùng bạn bè.",Như hình,Kenfashion,,,500000,99,1,,,None,/kenfashion/vt_006_011_1.jpg,/kenfashion/vt_006_011_1.jpg,/kenfashion/vt_006_011_2.jpg,0,L,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1042,Áo vest AV-36,admin,base,Ao,simple,"Kiểu dáng vest cách tân, form body, kẻ sọc trẻ trung.
Phù hợp khi phối hợp chung với áo thun đơn giản, tạo cho bạn phong cách trẻ trung, nổi bật, phù hợp cho các bạn nam ưa thích sự sành điệu và phá cách trong các buổi party cùng bạn bè.",Như hình,Kenfashion,,,500000,99,1,,,None,/kenfashion/vt_006_011_1.jpg,/kenfashion/vt_006_011_1.jpg,/kenfashion/vt_006_011_2.jpg,0,XL,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1043,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xanh đen,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_1.jpg,/kenfashion/vt_006_012_1.jpg,/kenfashion/vt_006_012_1.jpg,0,M,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1044,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xanh đen,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_1.jpg,/kenfashion/vt_006_012_1.jpg,/kenfashion/vt_006_012_1.jpg,0,L,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1045,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xanh đen,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_1.jpg,/kenfashion/vt_006_012_1.jpg,/kenfashion/vt_006_012_1.jpg,0,XL,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1046,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xám nhạt,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_2.jpg,/kenfashion/vt_006_012_2.jpg,/kenfashion/vt_006_012_2.jpg,0,M,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1047,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xám nhạt,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_2.jpg,/kenfashion/vt_006_012_2.jpg,/kenfashion/vt_006_012_2.jpg,0,L,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1048,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xám nhạt,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_2.jpg,/kenfashion/vt_006_012_2.jpg,/kenfashion/vt_006_012_2.jpg,0,XL,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1049,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xám,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_3.jpg,/kenfashion/vt_006_012_3.jpg,/kenfashion/vt_006_012_4.jpg,0,M,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1050,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xám,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_3.jpg,/kenfashion/vt_006_012_3.jpg,/kenfashion/vt_006_012_4.jpg,0,L,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1051,Áo vest AV-35,admin,base,Ao,simple,"Kiểu dáng body, phong cách Hàn Quốc, đơn giản tạo nên sự thanh lịch và sang trọng.
Không những phù hợp cho các bạn thể hiện phong cách của mình ở những buổi đi chơi cùng bạn bè, mà cũng rất thích hợp với những buổi tiệc mang tính chất trang trọng.",Xám,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_012_3.jpg,/kenfashion/vt_006_012_3.jpg,/kenfashion/vt_006_012_4.jpg,0,XL,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
S38AO0105311012R1052,Áo vest AV-34,admin,base,Ao,simple,"Kiểu dáng cơ bản, nổi bật với chất liệu bóng mang lại chút nổi bật phá cách cho các bạn nam ưa thích sự thanh lịch tao nhã.
Phù hợp với những bạn trẻ đang trên con đường thành công của mình khi giúp họ tăng thêm sự chững chạc nhưng cũng không làm quá già",Đen,Kenfashion,,,400000,99,1,,,None,/kenfashion/vt_006_013_1.jpg,/kenfashion/vt_006_013_1.jpg,/kenfashion/vt_006_013_2.jpg,0,M,0,Vải vest,"3,37,42",4,1,,,,,muafast,,,,,,inner,,,
